Scenario;Type;Commit;Timer (in ms);Heap Memory (in Mb);Direct Memory (in Mb);Target Store Size;Cacheline length
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;15;26;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;16;34;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;17;38;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;18;38;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;19;39;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;20;36;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;1;83;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;2;334;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;3;210;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;4;233;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;5;200;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;6;230;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;7;203;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;8;211;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;9;242;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;10;232;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;11;204;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;12;220;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;13;231;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;14;204;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;15;202;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;16;225;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;17;211;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;18;215;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;19;224;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;20;199;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;1;75;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;2;198;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;3;195;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;4;193;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;5;226;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;6;204;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;7;196;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;8;211;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;9;206;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;10;192;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;11;200;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;12;205;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;13;202;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;14;219;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;15;232;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;16;218;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;17;222;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;18;207;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;19;206;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;20;205;0;29;100;16
MultiVersionColumnImprintsSecondaryRecordIndex;1;97;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;2;220;0;20;100;32
